Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;User events
-0.8258056640625;324.353993181085;-4.7882080078125E-05;3;1120;0.0051759630208835;-0.00128811621107161;1 mA;
-0.830841064453125;324.605763180449;-4.852294921875E-05;3;1121;0.0051759630208835;-0.00128811621107161;1 mA;
-0.83587646484375;324.857533179814;-4.9560546875E-05;3;1122;0.0051759630208835;-0.00128811621107161;1 mA;
-0.840911865234375;325.109303179178;-4.99267578125E-05;3;1123;0.0051759630208835;-0.00128811621107161;1 mA;
-0.845947265625;325.361073178542;-5.0811767578125E-05;3;1124;0.0051759630208835;-0.00128811621107161;1 mA;
-0.850982666015625;325.612843177907;-5.1483154296875E-05;3;1125;0.0051759630208835;-0.00128811621107161;1 mA;
-0.85601806640625;325.864613177271;-5.2276611328125E-05;3;1126;0.0051759630208835;-0.00128811621107161;1 mA;
-0.861053466796875;326.116383176635;-5.2825927734375E-05;3;1127;0.0051759630208835;-0.00128811621107161;1 mA;
-0.8660888671875;326.368153176;-5.3924560546875E-05;3;1128;0.0051759630208835;-0.00128811621107161;1 mA;
-0.871124267578125;326.619923175364;-5.50537109375E-05;3;1129;0.0051759630208835;-0.00128811621107161;1 mA;
-0.87615966796875;326.871693174728;-5.596923828125E-05;3;1130;0.0051759630208835;-0.00128811621107161;1 mA;
-0.881195068359375;327.123463174093;-5.7647705078125E-05;3;1131;0.0051759630208835;-0.00128811621107161;1 mA;
-0.88623046875;327.375233173457;-5.816650390625E-05;3;1132;0.0051759630208835;-0.00128811621107161;1 mA;
-0.891265869140625;327.627003172821;-5.938720703125E-05;3;1133;0.0051759630208835;-0.00128811621107161;1 mA;
-0.89630126953125;327.878773172186;-6.0638427734375E-05;3;1134;0.0051759630208835;-0.00128811621107161;1 mA;
-0.901336669921875;328.13054317155;-6.16455078125E-05;3;1135;0.0051759630208835;-0.00128811621107161;1 mA;
-0.89630126953125;328.382313170914;-5.535888671875E-05;3;1136;0.0051759630208835;-0.00128811621107161;1 mA;
-0.891265869140625;328.634083170279;-5.0506591796875E-05;3;1137;0.0051759630208835;-0.00128811621107161;1 mA;
-0.88623046875;328.885853169643;-4.647216796875E-05;3;1138;0.0051759630208835;-0.00128811621107161;1 mA;
-0.881195068359375;329.137623169007;-4.30633544921875E-05;3;1139;0.0051759630208835;-0.00128811621107161;1 mA;
-0.87615966796875;329.389393168372;-4.03411865234375E-05;3;1140;0.0051759630208835;-0.00128811621107161;1 mA;
-0.871124267578125;329.641163167736;-3.780517578125E-05;3;1141;0.0051759630208835;-0.00128811621107161;1 mA;
-0.8660888671875;329.8929331671;-3.5101318359375E-05;3;1142;0.0051759630208835;-0.00128811621107161;1 mA;
-0.861053466796875;330.144703166465;-3.33038330078125E-05;3;1143;0.0051759630208835;-0.00128811621107161;1 mA;
-0.85601806640625;330.396473165829;-3.131103515625E-05;3;1144;0.0051759630208835;-0.00128811621107161;1 mA;
-0.850982666015625;330.648243165193;-2.96478271484375E-05;3;1145;0.0051759630208835;-0.00128811621107161;1 mA;
-0.845947265625;330.900013164558;-2.83111572265625E-05;3;1146;0.0051759630208835;-0.00128811621107161;1 mA;
-0.840911865234375;331.151783163922;-2.70782470703125E-05;3;1147;0.0051759630208835;-0.00128811621107161;1 mA;
-0.83587646484375;331.403553163286;-2.5592041015625E-05;3;1148;0.0051759630208835;-0.00128811621107161;1 mA;
-0.830841064453125;331.655323162651;-2.44964599609375E-05;3;1149;0.0051759630208835;-0.00128811621107161;1 mA;
-0.8258056640625;331.907093162015;-2.3419189453125E-05;3;1150;0.0051759630208835;-0.00128811621107161;1 mA;
-0.820770263671875;332.158863161379;-2.2515869140625E-05;3;1151;0.0051759630208835;-0.00128811621107161;1 mA;
-0.81573486328125;332.410633160744;-2.16827392578125E-05;3;1152;0.0051759630208835;-0.00128811621107161;1 mA;
