Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
0.001068115234375;378.163513045229;-0.00061309814453125;5905;1 mA
0.001220703125;378.194031045152;-0.00061065673828125;5906;1 mA
0.001373291015625;378.224549045075;-0.0006085205078125;5907;1 mA
0.00152587890625;378.255067044998;-0.000606689453125;5908;1 mA
0.001678466796875;378.285585044921;-0.000604248046875;5909;1 mA
0.0018310546875;378.316103044844;-0.000601806640625;5910;1 mA
0.001983642578125;378.346621044767;-0.00059967041015625;5911;1 mA
0.00213623046875;378.37713904469;-0.00059722900390625;5912;1 mA
0.002288818359375;378.407657044613;-0.0005950927734375;5913;1 mA
0.00244140625;378.438175044535;-0.00059295654296875;5914;1 mA
0.002593994140625;378.468693044458;-0.0005908203125;5915;1 mA
0.00274658203125;378.499211044381;-0.00058837890625;5916;1 mA
0.002899169921875;378.529729044304;-0.00058624267578125;5917;1 mA
0.0030517578125;378.560247044227;-0.0005841064453125;5918;1 mA
0.003204345703125;378.59076504415;-0.00058197021484375;5919;1 mA
0.00335693359375;378.621283044073;-0.000579833984375;5920;1 mA
0.003509521484375;378.651801043996;-0.00057769775390625;5921;1 mA
0.003662109375;378.682319043919;-0.0005755615234375;5922;1 mA
0.003814697265625;378.712837043842;-0.00057342529296875;5923;1 mA
0.00396728515625;378.743355043765;-0.0005712890625;5924;1 mA
0.004119873046875;378.773873043688;-0.00056915283203125;5925;1 mA
0.0042724609375;378.804391043611;-0.00056732177734375;5926;1 mA
0.004425048828125;378.834909043534;-0.00056488037109375;5927;1 mA
0.00457763671875;378.865427043457;-0.00056243896484375;5928;1 mA
0.004730224609375;378.89594504338;-0.00056060791015625;5929;1 mA
0.0048828125;378.926463043303;-0.0005584716796875;5930;1 mA
0.005035400390625;378.956981043226;-0.00055633544921875;5931;1 mA
0.00518798828125;378.987499043149;-0.00055419921875;5932;1 mA
0.005340576171875;379.018017043072;-0.00055206298828125;5933;1 mA
0.0054931640625;379.048535042994;-0.00055023193359375;5934;1 mA
0.005645751953125;379.079053042917;-0.000548095703125;5935;1 mA
0.00579833984375;379.10957104284;-0.000545654296875;5936;1 mA
0.005950927734375;379.140089042763;-0.00054351806640625;5937;1 mA
0.006103515625;379.170607042686;-0.0005413818359375;5938;1 mA
0.006256103515625;379.201125042609;-0.00053955078125;5939;1 mA
0.00640869140625;379.231643042532;-0.00053741455078125;5940;1 mA
0.006561279296875;379.262161042455;-0.00053558349609375;5941;1 mA
0.0067138671875;379.292679042378;-0.00053314208984375;5942;1 mA
0.006866455078125;379.323197042301;-0.000531005859375;5943;1 mA
0.00701904296875;379.353715042224;-0.00052886962890625;5944;1 mA
0.007171630859375;379.384233042147;-0.0005267333984375;5945;1 mA
0.00732421875;379.41475104207;-0.00052459716796875;5946;1 mA
0.007476806640625;379.445269041993;-0.0005224609375;5947;1 mA
0.00762939453125;379.475787041916;-0.00052001953125;5948;1 mA
0.007781982421875;379.506305041839;-0.00051788330078125;5949;1 mA
